snp.dists.0.8.2,variable,value,same_source
SBV174,SBV088,6,0
SBV175,SBV088,5,0
SBV176,SBV088,8,1
SBV218,SBV088,7,0
SBV234,SBV088,8,0
SBV235,SBV088,6,0
SBV240,SBV088,10,0
SBV257,SBV088,9,0
SBV269,SBV088,3,0
SBV270,SBV088,11,0
SBV271,SBV088,8,0
SBV272,SBV088,7,0
SBV273,SBV088,11,0
SBV274,SBV088,14,0
SBV275,SBV088,13,0
SBV276,SBV088,14,0
SBV277,SBV088,6,0
SBV278,SBV088,9,0
SBV279,SBV088,7,0
SBV280,SBV088,7,0
SBV281,SBV088,8,0
SBV282,SBV088,11,0
SBV283,SBV088,9,0
SBV284,SBV088,11,1
SBV285,SBV088,9,0
SBV286,SBV088,11,0
SBV287,SBV088,10,0
SBV288,SBV088,11,0
SBV289,SBV088,11,0
SBV290,SBV088,10,1
SBV291,SBV088,8,0
SBV292,SBV088,11,0
SBV293,SBV088,9,1
SBV294,SBV088,10,1
SBV295,SBV088,12,1
SBV296,SBV088,8,1
SBV297,SBV088,5,1
SBV298,SBV088,9,1
SBV299,SBV088,10,1
SBV300,SBV088,11,1
SBV301,SBV088,11,1
SBV302,SBV088,10,1
SBV305,SBV088,8,1
SBV306,SBV088,12,1
SBV307,SBV088,12,0
SBV308,SBV088,10,0
SBV310,SBV088,12,0
SBV311,SBV088,4,0
SBV312,SBV088,10,0
SBV313,SBV088,76,1
SBV314,SBV088,7,0
SBV315,SBV088,10,0
SBV316,SBV088,15,0
SBV317,SBV088,12,0
SBV318,SBV088,8,1
SBV319,SBV088,14,1
SBV320,SBV088,9,0
SBV321,SBV088,10,0
SBV322,SBV088,7,0
SBV323,SBV088,10,0
SBV324,SBV088,10,0
SBV325,SBV088,9,0
SBV326,SBV088,13,0
SBV327,SBV088,9,0
SBV328,SBV088,7,0
SBV329,SBV088,12,0
SBV330,SBV088,9,0
SBV331,SBV088,13,0
SBV332,SBV088,5,0
SBV333,SBV088,6,1
SBV334,SBV088,12,0
SBV335,SBV088,9,0
SBV336,SBV088,7,0
SBV337,SBV088,5,0
SBV338,SBV088,13,1
SBV339,SBV088,11,1
SBV340,SBV088,11,1
SBV341,SBV088,14,1
SBV343,SBV088,14,0
SBV344,SBV088,11,1
SBV345,SBV088,7,1
SBV347,SBV088,8,1
SBV348,SBV088,9,1
SBV349,SBV088,6,1
SBV350,SBV088,5,1
SBV351,SBV088,10,1
SBV352,SBV088,13,1
SBV353,SBV088,11,0
SBV354,SBV088,9,0
SBV355,SBV088,8,1
SBV356,SBV088,8,1
SBV357,SBV088,12,0
SBV358,SBV088,11,0
SBV359,SBV088,11,0
SBV361,SBV088,7,0
SBV362,SBV088,12,0
SBV363,SBV088,14,0
SBV364,SBV088,13,1
SBV365,SBV088,12,0
SBV366,SBV088,12,0
SBV367,SBV088,13,1
SBV368,SBV088,14,0
SBV369,SBV088,11,0
SBV370,SBV088,13,1
SBV371,SBV088,11,0
SBV372,SBV088,12,1
SBV373,SBV088,8,0
SBV374,SBV088,16,1
SBV375,SBV088,8,0
SBV376,SBV088,13,0
SBV005,SBV089,38,1
SBV007,SBV089,5,0
SBV010,SBV089,63,1
SBV011,SBV089,85,1
SBV019,SBV089,70,0
SBV021,SBV089,69,1
SBV022,SBV089,16,1
SBV023,SBV089,2,0
SBV024,SBV089,70,1
SBV025,SBV089,6,0
SBV027,SBV089,4,1
SBV029,SBV089,74,0
SBV030,SBV089,7,1
SBV032,SBV089,74,1
SBV033,SBV089,6,1
SBV035,SBV089,4,1
SBV036,SBV089,4,1
SBV037,SBV089,6,1
SBV038,SBV089,7,1
SBV039,SBV089,5,1
SBV041,SBV089,3,1
SBV042,SBV089,4,1
SBV043,SBV089,4,0
SBV044,SBV089,4,0
SBV045,SBV089,2,0
SBV046,SBV089,3,0
SBV047,SBV089,2,0
SBV048,SBV089,2,0
SBV049,SBV089,2,0
SBV050,SBV089,4,0
SBV051,SBV089,2,0
SBV052,SBV089,4,0
SBV053,SBV089,6,1
SBV054,SBV089,6,0
SBV055,SBV089,4,0
SBV056,SBV089,5,0
SBV057,SBV089,3,1
SBV058,SBV089,6,0
SBV059,SBV089,2,0
SBV060,SBV089,7,0
SBV061,SBV089,5,0
SBV062,SBV089,6,0
SBV063,SBV089,3,1
SBV064,SBV089,5,0
SBV067,SBV089,4,0
SBV068,SBV089,6,0
SBV069,SBV089,3,0
SBV070,SBV089,6,0
SBV071,SBV089,2,0
SBV072,SBV089,11,1
SBV075,SBV089,3,1
SBV076,SBV089,2,1
SBV077,SBV089,3,1
SBV078,SBV089,6,1
SBV079,SBV089,3,1
SBV080,SBV089,6,1
SBV081,SBV089,2,1
SBV082,SBV089,3,1
SBV083,SBV089,2,1
SBV084,SBV089,2,0
SBV087,SBV089,3,1
SBV088,SBV089,7,0
SBV089,SBV089,0,0
SBV090,SBV089,5,0
SBV091,SBV089,7,0
SBV092,SBV089,6,0
SBV093,SBV089,5,1
SBV094,SBV089,4,0
SBV095,SBV089,4,0
SBV096,SBV089,2,0
SBV097,SBV089,2,0
SBV098,SBV089,2,0
SBV099,SBV089,5,0
SBV100,SBV089,3,0
SBV101,SBV089,3,0
SBV102,SBV089,9,0
SBV103,SBV089,7,0
SBV104,SBV089,4,0
SBV105,SBV089,5,0
SBV106,SBV089,3,0
SBV107,SBV089,8,0
SBV108,SBV089,3,0
SBV109,SBV089,7,0
SBV110,SBV089,7,0
SBV111,SBV089,4,0
SBV112,SBV089,2,0
SBV113,SBV089,6,1
SBV114,SBV089,3,1
SBV115,SBV089,3,1
SBV116,SBV089,8,1
SBV117,SBV089,4,1
SBV118,SBV089,3,1
SBV119,SBV089,6,1
SBV121,SBV089,4,1
SBV122,SBV089,5,1
SBV123,SBV089,4,1
SBV124,SBV089,4,1
SBV125,SBV089,4,0
SBV127,SBV089,6,0
SBV128,SBV089,4,0
SBV130,SBV089,4,0
SBV132,SBV089,5,0
SBV133,SBV089,6,0
SBV134,SBV089,4,0
SBV135,SBV089,5,1
SBV136,SBV089,5,1
SBV138,SBV089,5,0
SBV139,SBV089,5,0
SBV140,SBV089,2,0
SBV141,SBV089,4,0
SBV142,SBV089,5,0
SBV143,SBV089,2,0
SBV144,SBV089,6,0
SBV145,SBV089,4,1
SBV146,SBV089,5,0
SBV147,SBV089,8,0
SBV148,SBV089,4,0
SBV150,SBV089,2,0
SBV151,SBV089,6,0
SBV152,SBV089,5,0
SBV153,SBV089,5,0
SBV156,SBV089,6,1
SBV157,SBV089,6,1
SBV158,SBV089,3,1
SBV159,SBV089,6,1
SBV160,SBV089,7,1
SBV161,SBV089,9,1
SBV162,SBV089,4,1
SBV163,SBV089,5,1
SBV164,SBV089,4,1
SBV165,SBV089,8,1
SBV166,SBV089,4,1
SBV167,SBV089,4,1
SBV168,SBV089,4,1
SBV169,SBV089,5,1
SBV170,SBV089,10,1
SBV171,SBV089,2,1
SBV172,SBV089,3,0
SBV173,SBV089,2,0
SBV174,SBV089,3,0
SBV175,SBV089,2,0
SBV176,SBV089,9,1
SBV218,SBV089,6,0
SBV234,SBV089,5,0
SBV235,SBV089,3,0
SBV240,SBV089,7,0
SBV257,SBV089,6,0
SBV269,SBV089,8,0
SBV270,SBV089,10,0
SBV271,SBV089,7,0
SBV272,SBV089,4,0
SBV273,SBV089,10,0
SBV274,SBV089,13,0
SBV275,SBV089,12,0
SBV276,SBV089,13,0
SBV277,SBV089,11,0
SBV278,SBV089,6,0
SBV279,SBV089,4,0
SBV280,SBV089,4,0
SBV281,SBV089,5,0
SBV282,SBV089,8,0
SBV283,SBV089,6,0
SBV284,SBV089,10,1
SBV285,SBV089,6,0
SBV286,SBV089,10,0
SBV287,SBV089,7,0
SBV288,SBV089,8,0
SBV289,SBV089,10,0
SBV290,SBV089,9,1
SBV291,SBV089,5,0
SBV292,SBV089,10,0
SBV293,SBV089,6,1
SBV294,SBV089,7,1
SBV295,SBV089,11,1
SBV296,SBV089,5,1
SBV297,SBV089,2,1
SBV298,SBV089,6,1
SBV299,SBV089,7,1
SBV300,SBV089,8,1
SBV301,SBV089,10,1
SBV302,SBV089,7,1
SBV305,SBV089,13,1
SBV306,SBV089,11,1
SBV307,SBV089,11,0
SBV308,SBV089,7,0
SBV310,SBV089,11,0
SBV311,SBV089,9,0
SBV312,SBV089,9,0
SBV313,SBV089,75,1
SBV314,SBV089,6,0
SBV315,SBV089,7,0
SBV316,SBV089,14,0
SBV317,SBV089,9,0
SBV318,SBV089,7,1
SBV319,SBV089,13,1
SBV320,SBV089,8,0
SBV321,SBV089,7,0
SBV322,SBV089,4,0
SBV323,SBV089,7,0
SBV324,SBV089,7,0
SBV325,SBV089,8,0
SBV326,SBV089,10,0
SBV327,SBV089,8,0
SBV328,SBV089,6,0
SBV329,SBV089,9,0
SBV330,SBV089,8,0
SBV331,SBV089,12,0
SBV332,SBV089,2,0
SBV333,SBV089,5,1
SBV334,SBV089,11,0
SBV335,SBV089,8,0
SBV336,SBV089,6,0
SBV337,SBV089,2,0
SBV338,SBV089,12,1
SBV339,SBV089,10,1
SBV340,SBV089,10,1
SBV341,SBV089,13,1
SBV343,SBV089,13,0
SBV344,SBV089,8,1
SBV345,SBV089,4,1
SBV347,SBV089,5,1
SBV348,SBV089,6,1
SBV349,SBV089,5,1
SBV350,SBV089,10,1
SBV351,SBV089,9,1
SBV352,SBV089,12,1
SBV353,SBV089,8,0
SBV354,SBV089,8,0
SBV355,SBV089,5,1
SBV356,SBV089,5,1
SBV357,SBV089,9,0
SBV358,SBV089,8,0
SBV359,SBV089,8,0
SBV361,SBV089,4,0
SBV362,SBV089,9,0
SBV363,SBV089,13,0
SBV364,SBV089,12,1
SBV365,SBV089,9,0
SBV366,SBV089,9,0
SBV367,SBV089,10,1
SBV368,SBV089,13,0
SBV369,SBV089,8,0
SBV370,SBV089,12,1
SBV371,SBV089,10,0
SBV372,SBV089,9,1
SBV373,SBV089,7,0
SBV374,SBV089,15,1
SBV375,SBV089,5,0
SBV376,SBV089,12,0
SBV005,SBV090,35,1
SBV007,SBV090,4,0
SBV010,SBV090,60,1
SBV011,SBV090,82,1
SBV019,SBV090,67,0
SBV021,SBV090,66,1
SBV022,SBV090,13,1
SBV023,SBV090,3,0
SBV024,SBV090,67,1
SBV025,SBV090,3,0
SBV027,SBV090,1,1
SBV029,SBV090,71,0
SBV030,SBV090,4,1
SBV032,SBV090,71,1
SBV033,SBV090,3,1
SBV035,SBV090,3,1
SBV036,SBV090,3,1
SBV037,SBV090,3,1
SBV038,SBV090,6,1
SBV039,SBV090,6,1
SBV041,SBV090,4,1
SBV042,SBV090,3,1
SBV043,SBV090,5,0
SBV044,SBV090,5,0
SBV045,SBV090,3,0
SBV046,SBV090,4,0
SBV047,SBV090,3,0
SBV048,SBV090,3,0
SBV049,SBV090,3,0
SBV050,SBV090,5,0
SBV051,SBV090,3,0
SBV052,SBV090,5,0
SBV053,SBV090,3,1
SBV054,SBV090,5,0
SBV055,SBV090,5,0
SBV056,SBV090,4,0
SBV057,SBV090,2,1
SBV058,SBV090,5,0
SBV059,SBV090,3,0
SBV060,SBV090,4,0
SBV061,SBV090,4,0
SBV062,SBV090,5,0
SBV063,SBV090,4,1
SBV064,SBV090,4,0
SBV067,SBV090,5,0
SBV068,SBV090,5,0
SBV069,SBV090,4,0
SBV070,SBV090,5,0
SBV071,SBV090,3,0
SBV072,SBV090,8,1
SBV075,SBV090,4,1
SBV076,SBV090,3,1
SBV077,SBV090,4,1
SBV078,SBV090,5,1
SBV079,SBV090,4,1
SBV080,SBV090,5,1
SBV081,SBV090,3,1
SBV082,SBV090,4,1
SBV083,SBV090,3,1
SBV084,SBV090,3,0
SBV087,SBV090,4,1
SBV088,SBV090,6,0
SBV089,SBV090,5,0
SBV090,SBV090,0,0
SBV091,SBV090,6,0
SBV092,SBV090,1,0
SBV093,SBV090,4,1
SBV094,SBV090,5,0
SBV095,SBV090,5,0
SBV096,SBV090,3,0
SBV097,SBV090,3,0
SBV098,SBV090,3,0
SBV099,SBV090,0,0
SBV100,SBV090,4,0
SBV101,SBV090,4,0
SBV102,SBV090,8,0
SBV103,SBV090,6,0
SBV104,SBV090,3,0
SBV105,SBV090,6,0
SBV106,SBV090,4,0
SBV107,SBV090,7,0
SBV108,SBV090,4,0
SBV109,SBV090,8,0
SBV110,SBV090,6,0
SBV111,SBV090,5,0
SBV112,SBV090,3,0
SBV113,SBV090,7,1
SBV114,SBV090,4,1
SBV115,SBV090,4,1
SBV116,SBV090,7,1
SBV117,SBV090,5,1
SBV118,SBV090,4,1
SBV119,SBV090,5,1
SBV121,SBV090,5,1
SBV122,SBV090,6,1
SBV123,SBV090,5,1
SBV124,SBV090,5,1
SBV125,SBV090,5,0
SBV127,SBV090,5,0
SBV128,SBV090,5,0
SBV130,SBV090,5,0
SBV132,SBV090,6,0
SBV133,SBV090,7,0
SBV134,SBV090,5,0
SBV135,SBV090,0,1
SBV136,SBV090,6,1
SBV138,SBV090,6,0
SBV139,SBV090,6,0
SBV140,SBV090,3,0
SBV141,SBV090,5,0
SBV142,SBV090,6,0
SBV143,SBV090,3,0
SBV144,SBV090,7,0
SBV145,SBV090,5,1
SBV146,SBV090,6,0
SBV147,SBV090,7,0
SBV148,SBV090,5,0
SBV150,SBV090,3,0
SBV151,SBV090,5,0
SBV152,SBV090,6,0
SBV153,SBV090,6,0
SBV156,SBV090,7,1
SBV157,SBV090,7,1
SBV158,SBV090,4,1
SBV159,SBV090,7,1
SBV160,SBV090,8,1
SBV161,SBV090,8,1
SBV162,SBV090,5,1
SBV163,SBV090,6,1
SBV164,SBV090,5,1
SBV165,SBV090,7,1
SBV166,SBV090,5,1
SBV167,SBV090,5,1
SBV168,SBV090,5,1
SBV169,SBV090,6,1
SBV170,SBV090,9,1
SBV171,SBV090,3,1
SBV172,SBV090,4,0
SBV173,SBV090,3,0
SBV174,SBV090,4,0
SBV175,SBV090,3,0
SBV176,SBV090,8,1
SBV218,SBV090,1,0
SBV234,SBV090,6,0
SBV235,SBV090,4,0
SBV240,SBV090,8,0
SBV257,SBV090,7,0
SBV269,SBV090,7,0
SBV270,SBV090,5,0
SBV271,SBV090,2,0
SBV272,SBV090,5,0
SBV273,SBV090,5,0
SBV274,SBV090,8,0
SBV275,SBV090,7,0
SBV276,SBV090,8,0
SBV277,SBV090,10,0
SBV278,SBV090,7,0
SBV279,SBV090,5,0
SBV280,SBV090,5,0
SBV281,SBV090,6,0
SBV282,SBV090,9,0
SBV283,SBV090,7,0
SBV284,SBV090,5,1
SBV285,SBV090,7,0
SBV286,SBV090,5,0
SBV287,SBV090,8,0
SBV288,SBV090,9,0
SBV289,SBV090,5,0
SBV290,SBV090,4,1
SBV291,SBV090,6,0
SBV292,SBV090,5,0
SBV293,SBV090,7,1
SBV294,SBV090,8,1
SBV295,SBV090,6,1
SBV296,SBV090,6,1
SBV297,SBV090,3,1
SBV298,SBV090,7,1
SBV299,SBV090,8,1
SBV300,SBV090,9,1
SBV301,SBV090,5,1
SBV302,SBV090,8,1
SBV305,SBV090,12,1
SBV306,SBV090,6,1
SBV307,SBV090,6,0
SBV308,SBV090,8,0
SBV310,SBV090,6,0
SBV311,SBV090,8,0
SBV312,SBV090,4,0
SBV313,SBV090,72,1
SBV314,SBV090,1,0
SBV315,SBV090,8,0
SBV316,SBV090,9,0
SBV317,SBV090,10,0
SBV318,SBV090,2,1
SBV319,SBV090,8,1
SBV320,SBV090,3,0
SBV321,SBV090,8,0
SBV322,SBV090,5,0
SBV323,SBV090,8,0
SBV324,SBV090,8,0
SBV325,SBV090,3,0
SBV326,SBV090,11,0
SBV327,SBV090,3,0
SBV328,SBV090,1,0
SBV329,SBV090,10,0
SBV330,SBV090,3,0
SBV331,SBV090,7,0
SBV332,SBV090,3,0
SBV333,SBV090,0,1
SBV334,SBV090,6,0
SBV335,SBV090,3,0
SBV336,SBV090,1,0
SBV337,SBV090,3,0
SBV338,SBV090,7,1
SBV339,SBV090,5,1
SBV340,SBV090,5,1
SBV341,SBV090,8,1
SBV343,SBV090,8,0
SBV344,SBV090,9,1
SBV345,SBV090,5,1
SBV347,SBV090,6,1
SBV348,SBV090,7,1
SBV349,SBV090,0,1
SBV350,SBV090,9,1
SBV351,SBV090,4,1
SBV352,SBV090,7,1
SBV353,SBV090,9,0
SBV354,SBV090,3,0
SBV355,SBV090,6,1
SBV356,SBV090,6,1
SBV357,SBV090,10,0
SBV358,SBV090,9,0
SBV359,SBV090,9,0
SBV361,SBV090,5,0
SBV362,SBV090,10,0
SBV363,SBV090,8,0
SBV364,SBV090,7,1
SBV365,SBV090,10,0
SBV366,SBV090,10,0
SBV367,SBV090,11,1
SBV368,SBV090,8,0
SBV369,SBV090,9,0
SBV370,SBV090,7,1
SBV371,SBV090,5,0
SBV372,SBV090,10,1
SBV373,SBV090,4,0
SBV374,SBV090,10,1
SBV375,SBV090,6,0
SBV376,SBV090,7,0
SBV005,SBV091,39,1
SBV007,SBV091,4,0
SBV010,SBV091,64,1
SBV011,SBV091,86,1
SBV019,SBV091,71,0
SBV021,SBV091,70,1
SBV022,SBV091,17,1
SBV023,SBV091,5,0
SBV024,SBV091,71,1
SBV025,SBV091,7,0
SBV027,SBV091,5,1
SBV029,SBV091,75,0
SBV030,SBV091,8,1
SBV032,SBV091,75,1
SBV033,SBV091,7,1
SBV035,SBV091,3,1
SBV036,SBV091,3,1
SBV037,SBV091,7,1
SBV038,SBV091,6,1
SBV039,SBV091,8,1
SBV041,SBV091,6,1
SBV042,SBV091,3,1
SBV043,SBV091,7,0
SBV044,SBV091,7,0
SBV045,SBV091,5,0
SBV046,SBV091,6,0
SBV047,SBV091,5,0
SBV048,SBV091,5,0
SBV049,SBV091,5,0
SBV050,SBV091,7,0
SBV051,SBV091,5,0
SBV052,SBV091,7,0
SBV053,SBV091,7,1
SBV054,SBV091,3,0
SBV055,SBV091,7,0
SBV056,SBV091,2,0
SBV057,SBV091,4,1
SBV058,SBV091,1,0
SBV059,SBV091,5,0
SBV060,SBV091,8,0
SBV061,SBV091,2,0
SBV062,SBV091,3,0
SBV063,SBV091,6,1
SBV064,SBV091,2,0
SBV067,SBV091,7,0
SBV068,SBV091,3,0
SBV069,SBV091,6,0
SBV070,SBV091,1,0
SBV071,SBV091,5,0
SBV072,SBV091,12,1
SBV075,SBV091,6,1
SBV076,SBV091,5,1
SBV077,SBV091,6,1
SBV078,SBV091,5,1
SBV079,SBV091,6,1
SBV080,SBV091,1,1
SBV081,SBV091,5,1
SBV082,SBV091,6,1
SBV083,SBV091,5,1
SBV084,SBV091,5,0
SBV087,SBV091,6,1
SBV088,SBV091,0,0
SBV089,SBV091,7,0
SBV090,SBV091,6,0
SBV091,SBV091,0,0
SBV092,SBV091,7,0
SBV093,SBV091,4,1
SBV094,SBV091,7,0
SBV095,SBV091,7,0
SBV096,SBV091,5,0
SBV097,SBV091,5,0
SBV098,SBV091,5,0
SBV099,SBV091,6,0
SBV100,SBV091,6,0
SBV101,SBV091,6,0
SBV102,SBV091,4,0
SBV103,SBV091,4,0
SBV104,SBV091,3,0
SBV105,SBV091,8,0
SBV106,SBV091,6,0
SBV107,SBV091,5,0
SBV108,SBV091,6,0
SBV109,SBV091,10,0
SBV110,SBV091,2,0
SBV111,SBV091,7,0
SBV112,SBV091,5,0
SBV113,SBV091,9,1
SBV114,SBV091,6,1
SBV115,SBV091,6,1
SBV116,SBV091,5,1
SBV117,SBV091,7,1
SBV118,SBV091,6,1
SBV119,SBV091,3,1
SBV121,SBV091,7,1
SBV122,SBV091,8,1
SBV123,SBV091,7,1
SBV124,SBV091,7,1
SBV125,SBV091,7,0
SBV127,SBV091,3,0
SBV128,SBV091,7,0
SBV130,SBV091,7,0
SBV132,SBV091,8,0
SBV133,SBV091,9,0
SBV134,SBV091,7,0
SBV135,SBV091,6,1
SBV136,SBV091,8,1
SBV138,SBV091,8,0
SBV139,SBV091,8,0
SBV140,SBV091,5,0
SBV141,SBV091,7,0
SBV142,SBV091,8,0
SBV143,SBV091,5,0
SBV144,SBV091,9,0
SBV145,SBV091,7,1
SBV146,SBV091,8,0
SBV147,SBV091,5,0
SBV148,SBV091,7,0
SBV150,SBV091,5,0
SBV151,SBV091,3,0
SBV152,SBV091,8,0
SBV153,SBV091,8,0
SBV156,SBV091,9,1
SBV157,SBV091,9,1
SBV158,SBV091,6,1
SBV159,SBV091,9,1
SBV160,SBV091,10,1
SBV161,SBV091,4,1
SBV162,SBV091,7,1
SBV163,SBV091,8,1
SBV164,SBV091,7,1
SBV165,SBV091,3,1
SBV166,SBV091,7,1
SBV167,SBV091,7,1
SBV168,SBV091,7,1
SBV169,SBV091,8,1
SBV170,SBV091,9,1
SBV171,SBV091,5,1
SBV172,SBV091,6,0
SBV173,SBV091,5,0
SBV174,SBV091,6,0
SBV175,SBV091,5,0
SBV176,SBV091,8,1
SBV218,SBV091,7,0
SBV234,SBV091,8,0
SBV235,SBV091,6,0
SBV240,SBV091,10,0
SBV257,SBV091,9,0
SBV269,SBV091,3,0
SBV270,SBV091,11,0
SBV271,SBV091,8,0
SBV272,SBV091,7,0
SBV273,SBV091,11,0
SBV274,SBV091,14,0
SBV275,SBV091,13,0
SBV276,SBV091,14,0
SBV277,SBV091,6,0
SBV278,SBV091,9,0
SBV279,SBV091,7,0
SBV280,SBV091,7,0
SBV281,SBV091,8,0
SBV282,SBV091,11,0
SBV283,SBV091,9,0
SBV284,SBV091,11,1
SBV285,SBV091,9,0
SBV286,SBV091,11,0
SBV287,SBV091,10,0
SBV288,SBV091,11,0
SBV289,SBV091,11,0
SBV290,SBV091,10,1
SBV291,SBV091,8,0
SBV292,SBV091,11,0
SBV293,SBV091,9,1
SBV294,SBV091,10,1
SBV295,SBV091,12,1
SBV296,SBV091,8,1
SBV297,SBV091,5,1
SBV298,SBV091,9,1
SBV299,SBV091,10,1
SBV300,SBV091,11,1
SBV301,SBV091,11,1
SBV302,SBV091,10,1
SBV305,SBV091,8,1
SBV306,SBV091,12,1
SBV307,SBV091,12,0
SBV308,SBV091,10,0
SBV310,SBV091,12,0
SBV311,SBV091,4,0
SBV312,SBV091,10,0
SBV313,SBV091,76,1
SBV314,SBV091,7,0
SBV315,SBV091,10,0
SBV316,SBV091,15,0
SBV317,SBV091,12,0
SBV318,SBV091,8,1
SBV319,SBV091,14,1
SBV320,SBV091,9,0
SBV321,SBV091,10,0
SBV322,SBV091,7,0
SBV323,SBV091,10,0
SBV324,SBV091,10,0
SBV325,SBV091,9,0
SBV326,SBV091,13,0
SBV327,SBV091,9,0
SBV328,SBV091,7,0
SBV329,SBV091,12,0
SBV330,SBV091,9,0
SBV331,SBV091,13,0
SBV332,SBV091,5,0
SBV333,SBV091,6,1
SBV334,SBV091,12,0
SBV335,SBV091,9,0
SBV336,SBV091,7,0
SBV337,SBV091,5,0
SBV338,SBV091,13,1
SBV339,SBV091,11,1
SBV340,SBV091,11,1
SBV341,SBV091,14,1
SBV343,SBV091,14,0
SBV344,SBV091,11,1
SBV345,SBV091,7,1
SBV347,SBV091,8,1
SBV348,SBV091,9,1
SBV349,SBV091,6,1
SBV350,SBV091,5,1
SBV351,SBV091,10,1
SBV352,SBV091,13,1
SBV353,SBV091,11,0
SBV354,SBV091,9,0
SBV355,SBV091,8,1
SBV356,SBV091,8,1
SBV357,SBV091,12,0
SBV358,SBV091,11,0
SBV359,SBV091,11,0
SBV361,SBV091,7,0
SBV362,SBV091,12,0
SBV363,SBV091,14,0
SBV364,SBV091,13,1
SBV365,SBV091,12,0
SBV366,SBV091,12,0
SBV367,SBV091,13,1
SBV368,SBV091,14,0
SBV369,SBV091,11,0
SBV370,SBV091,13,1
SBV371,SBV091,11,0
SBV372,SBV091,12,1
SBV373,SBV091,8,0
SBV374,SBV091,16,1
SBV375,SBV091,8,0
SBV376,SBV091,13,0
SBV005,SBV092,36,1
SBV007,SBV092,5,0
SBV010,SBV092,61,1
SBV011,SBV092,83,1
SBV019,SBV092,68,0
SBV021,SBV092,67,1
SBV022,SBV092,14,1
SBV023,SBV092,4,0
SBV024,SBV092,68,1
SBV025,SBV092,4,0
SBV027,SBV092,2,1
SBV029,SBV092,72,0
SBV030,SBV092,5,1
SBV032,SBV092,72,1
SBV033,SBV092,4,1
SBV035,SBV092,4,1
SBV036,SBV092,4,1
SBV037,SBV092,4,1
SBV038,SBV092,7,1
SBV039,SBV092,7,1
SBV041,SBV092,5,1
SBV042,SBV092,4,1
SBV043,SBV092,6,0
SBV044,SBV092,6,0
SBV045,SBV092,4,0
SBV046,SBV092,5,0
SBV047,SBV092,4,0
SBV048,SBV092,4,0
SBV049,SBV092,4,0
SBV050,SBV092,6,0
SBV051,SBV092,4,0
SBV052,SBV092,6,0
SBV053,SBV092,4,1
SBV054,SBV092,6,0
SBV055,SBV092,6,0
SBV056,SBV092,5,0
SBV057,SBV092,3,1
SBV058,SBV092,6,0
SBV059,SBV092,4,0
SBV060,SBV092,5,0
SBV061,SBV092,5,0
SBV062,SBV092,6,0
SBV063,SBV092,5,1
SBV064,SBV092,5,0
SBV067,SBV092,6,0
SBV068,SBV092,6,0
SBV069,SBV092,5,0
SBV070,SBV092,6,0
SBV071,SBV092,4,0
SBV072,SBV092,9,1
SBV075,SBV092,5,1
SBV076,SBV092,4,1
SBV077,SBV092,5,1
SBV078,SBV092,6,1
SBV079,SBV092,5,1
SBV080,SBV092,6,1
SBV081,SBV092,4,1
SBV082,SBV092,5,1
SBV083,SBV092,4,1
SBV084,SBV092,4,0
SBV087,SBV092,5,1
SBV088,SBV092,7,0
SBV089,SBV092,6,0
SBV090,SBV092,1,0
SBV091,SBV092,7,0
SBV092,SBV092,0,0
SBV093,SBV092,5,1
SBV094,SBV092,6,0
SBV095,SBV092,6,0
SBV096,SBV092,4,0
SBV097,SBV092,4,0
SBV098,SBV092,4,0
SBV099,SBV092,1,0
SBV100,SBV092,5,0
SBV101,SBV092,5,0
SBV102,SBV092,9,0
SBV103,SBV092,7,0
SBV104,SBV092,4,0
SBV105,SBV092,7,0
SBV106,SBV092,5,0
SBV107,SBV092,8,0
SBV108,SBV092,5,0
SBV109,SBV092,9,0
SBV110,SBV092,7,0
SBV111,SBV092,6,0
SBV112,SBV092,4,0
SBV113,SBV092,8,1
SBV114,SBV092,5,1
SBV115,SBV092,5,1
SBV116,SBV092,8,1
SBV117,SBV092,6,1
SBV118,SBV092,5,1
SBV119,SBV092,6,1
SBV121,SBV092,6,1
SBV122,SBV092,7,1
SBV123,SBV092,6,1
SBV124,SBV092,6,1
SBV125,SBV092,6,0
SBV127,SBV092,6,0
SBV128,SBV092,6,0
SBV130,SBV092,6,0
SBV132,SBV092,7,0
SBV133,SBV092,8,0
SBV134,SBV092,6,0
SBV135,SBV092,1,1
SBV136,SBV092,7,1
SBV138,SBV092,7,0
SBV139,SBV092,7,0
SBV140,SBV092,4,0
SBV141,SBV092,6,0
SBV142,SBV092,7,0
SBV143,SBV092,4,0
SBV144,SBV092,8,0
SBV145,SBV092,6,1
SBV146,SBV092,7,0
SBV147,SBV092,8,0
SBV148,SBV092,6,0
SBV150,SBV092,4,0
SBV151,SBV092,6,0
SBV152,SBV092,7,0
SBV153,SBV092,7,0
SBV156,SBV092,8,1
SBV157,SBV092,8,1
SBV158,SBV092,5,1
SBV159,SBV092,8,1
SBV160,SBV092,9,1
SBV161,SBV092,9,1
SBV162,SBV092,6,1
SBV163,SBV092,7,1
SBV164,SBV092,6,1
SBV165,SBV092,8,1
SBV166,SBV092,6,1
SBV167,SBV092,6,1
SBV168,SBV092,6,1
SBV169,SBV092,7,1
SBV170,SBV092,10,1
SBV171,SBV092,4,1
SBV172,SBV092,5,0
SBV173,SBV092,4,0
SBV174,SBV092,5,0
SBV175,SBV092,4,0
