snp.dists.0.8.2,ST1,variable,ST2,value
SGV021,654,SGV059,654,9
SGV022,654,SGV059,654,7
SGV023,654,SGV059,654,11
SGV025,654,SGV059,654,9
SGV026,654,SGV059,654,9
SGV027,0,SGV059,654,11
SGV028,654,SGV059,654,11
SGV029,654,SGV059,654,10
SGV030,654,SGV059,654,14
SGV031,654,SGV059,654,11
SGV032,654,SGV059,654,13
SGV033,654,SGV059,654,13
SGV034,654,SGV059,654,14
SGV035,654,SGV059,654,9
SGV036,654,SGV059,654,9
SGV037,654,SGV059,654,12
SGV038,654,SGV059,654,14
SGV039,654,SGV059,654,8
SGV040,654,SGV059,654,16
SGV041,654,SGV059,654,12
SGV042,654,SGV059,654,12
SGV043,654,SGV059,654,15
SGV044,654,SGV059,654,13
SGV045,654,SGV059,654,15
SGV046,654,SGV059,654,9
SGV047,654,SGV059,654,17
SGV048,654,SGV059,654,9
SGV049,654,SGV059,654,13
SGV050,654,SGV059,654,7
SGV051,654,SGV059,654,16
SGV052,654,SGV059,654,6
SGV053,654,SGV059,654,7
SGV054,654,SGV059,654,9
SGV055,654,SGV059,654,8
SGV056,654,SGV059,654,8
SGV057,654,SGV059,654,6
SGV058,654,SGV059,654,6
SGV059,654,SGV059,654,0
SGV060,654,SGV059,654,19
SGV061,654,SGV059,654,17
SGV062,654,SGV059,654,6
SGV063,654,SGV059,654,12
SGV064,654,SGV059,654,15
SGV065,654,SGV059,654,12
SGV066,654,SGV059,654,13
SGV067,654,SGV059,654,10
SGV068,654,SGV059,654,18
SGV069,654,SGV059,654,16
SGV070,654,SGV059,654,7
SGV071,654,SGV059,654,4
SGV072,654,SGV059,654,12
SGV073,654,SGV059,654,7
SGV075,654,SGV059,654,5
SGV077,654,SGV059,654,6
SGV078,654,SGV059,654,5
SGV079,654,SGV059,654,18
SGV080,654,SGV059,654,8
SGV081,0,SGV059,654,6
SGV082,0,SGV059,654,12
SGV002,516,SGV060,654,28417
SGV003,516,SGV060,654,28414
SGV004,654,SGV060,654,108
SGV005,516,SGV060,654,28293
SGV006,516,SGV060,654,29055
SGV007,516,SGV060,654,26313
SGV008,516,SGV060,654,28411
SGV009,516,SGV060,654,28015
SGV010,516,SGV060,654,28410
SGV011,516,SGV060,654,28309
SGV012,516,SGV060,654,26397
SGV013,516,SGV060,654,28386
SGV014,516,SGV060,654,26397
SGV016,516,SGV060,654,28088
SGV017,516,SGV060,654,28460
SGV018,2227,SGV060,654,298
SGV019,516,SGV060,654,28392
SGV020,516,SGV060,654,26181
SGV021,654,SGV060,654,20
SGV022,654,SGV060,654,22
SGV023,654,SGV060,654,14
SGV025,654,SGV060,654,20
SGV026,654,SGV060,654,20
SGV027,0,SGV060,654,14
SGV028,654,SGV060,654,8
SGV029,654,SGV060,654,20
SGV030,654,SGV060,654,25
SGV031,654,SGV060,654,14
SGV032,654,SGV060,654,16
SGV033,654,SGV060,654,24
SGV034,654,SGV060,654,5
SGV035,654,SGV060,654,20
SGV036,654,SGV060,654,20
SGV037,654,SGV060,654,23
SGV038,654,SGV060,654,17
SGV039,654,SGV060,654,19
SGV040,654,SGV060,654,19
SGV041,654,SGV060,654,23
SGV042,654,SGV060,654,23
SGV043,654,SGV060,654,26
SGV044,654,SGV060,654,24
SGV045,654,SGV060,654,12
SGV046,654,SGV060,654,24
SGV047,654,SGV060,654,28
SGV048,654,SGV060,654,24
SGV049,654,SGV060,654,10
SGV050,654,SGV060,654,22
SGV051,654,SGV060,654,19
SGV052,654,SGV060,654,21
SGV053,654,SGV060,654,22
SGV054,654,SGV060,654,20
SGV055,654,SGV060,654,23
SGV056,654,SGV060,654,23
SGV057,654,SGV060,654,21
SGV058,654,SGV060,654,21
SGV059,654,SGV060,654,19
SGV060,654,SGV060,654,0
SGV061,654,SGV060,654,28
SGV062,654,SGV060,654,21
SGV063,654,SGV060,654,23
SGV064,654,SGV060,654,18
SGV065,654,SGV060,654,23
SGV066,654,SGV060,654,24
SGV067,654,SGV060,654,25
SGV068,654,SGV060,654,29
SGV069,654,SGV060,654,19
SGV070,654,SGV060,654,22
SGV071,654,SGV060,654,15
SGV072,654,SGV060,654,9
SGV073,654,SGV060,654,22
SGV075,654,SGV060,654,20
SGV077,654,SGV060,654,21
SGV078,654,SGV060,654,20
SGV079,654,SGV060,654,21
SGV080,654,SGV060,654,23
SGV081,0,SGV060,654,15
SGV082,0,SGV060,654,23
SGV002,516,SGV061,654,28416
SGV003,516,SGV061,654,28413
SGV004,654,SGV061,654,108
SGV005,516,SGV061,654,28292
SGV006,516,SGV061,654,29055
SGV007,516,SGV061,654,26312
SGV008,516,SGV061,654,28410
SGV009,516,SGV061,654,28014
SGV010,516,SGV061,654,28409
SGV011,516,SGV061,654,28308
SGV012,516,SGV061,654,26396
SGV013,516,SGV061,654,28385
SGV014,516,SGV061,654,26396
SGV016,516,SGV061,654,28087
SGV017,516,SGV061,654,28459
SGV018,2227,SGV061,654,298
SGV019,516,SGV061,654,28391
SGV020,516,SGV061,654,26180
SGV021,654,SGV061,654,18
SGV022,654,SGV061,654,20
SGV023,654,SGV061,654,20
SGV025,654,SGV061,654,18
SGV026,654,SGV061,654,18
SGV027,0,SGV061,654,18
SGV028,654,SGV061,654,20
SGV029,654,SGV061,654,19
SGV030,654,SGV061,654,23
SGV031,654,SGV061,654,20
SGV032,654,SGV061,654,22
SGV033,654,SGV061,654,22
SGV034,654,SGV061,654,23
SGV035,654,SGV061,654,18
SGV036,654,SGV061,654,18
SGV037,654,SGV061,654,21
SGV038,654,SGV061,654,23
SGV039,654,SGV061,654,17
SGV040,654,SGV061,654,25
SGV041,654,SGV061,654,21
SGV042,654,SGV061,654,9
SGV043,654,SGV061,654,24
SGV044,654,SGV061,654,22
SGV045,654,SGV061,654,24
SGV046,654,SGV061,654,22
SGV047,654,SGV061,654,26
SGV048,654,SGV061,654,22
SGV049,654,SGV061,654,22
SGV050,654,SGV061,654,20
SGV051,654,SGV061,654,25
SGV052,654,SGV061,654,19
SGV053,654,SGV061,654,20
SGV054,654,SGV061,654,18
SGV055,654,SGV061,654,21
SGV056,654,SGV061,654,21
SGV057,654,SGV061,654,19
SGV058,654,SGV061,654,19
SGV059,654,SGV061,654,17
SGV060,654,SGV061,654,28
SGV061,654,SGV061,654,0
SGV062,654,SGV061,654,19
SGV063,654,SGV061,654,21
SGV064,654,SGV061,654,24
SGV065,654,SGV061,654,5
SGV066,654,SGV061,654,22
SGV067,654,SGV061,654,23
SGV068,654,SGV061,654,27
SGV069,654,SGV061,654,25
SGV070,654,SGV061,654,20
SGV071,654,SGV061,654,13
SGV072,654,SGV061,654,21
SGV073,654,SGV061,654,20
SGV075,654,SGV061,654,18
SGV077,654,SGV061,654,19
SGV078,654,SGV061,654,18
SGV079,654,SGV061,654,27
SGV080,654,SGV061,654,21
SGV081,0,SGV061,654,15
SGV082,0,SGV061,654,20
SGV002,516,SGV062,654,28410
SGV003,516,SGV062,654,28407
SGV004,654,SGV062,654,101
SGV005,516,SGV062,654,28286
SGV006,516,SGV062,654,29048
SGV007,516,SGV062,654,26307
SGV008,516,SGV062,654,28404
SGV009,516,SGV062,654,28008
SGV010,516,SGV062,654,28403
SGV011,516,SGV062,654,28302
SGV012,516,SGV062,654,26391
SGV013,516,SGV062,654,28379
SGV014,516,SGV062,654,26391
SGV016,516,SGV062,654,28080
SGV017,516,SGV062,654,28453
SGV018,2227,SGV062,654,290
SGV019,516,SGV062,654,28385
SGV020,516,SGV062,654,26174
SGV021,654,SGV062,654,9
SGV022,654,SGV062,654,9
SGV023,654,SGV062,654,13
SGV025,654,SGV062,654,9
SGV026,654,SGV062,654,9
SGV027,0,SGV062,654,12
SGV028,654,SGV062,654,13
SGV029,654,SGV062,654,10
SGV030,654,SGV062,654,14
SGV031,654,SGV062,654,13
SGV032,654,SGV062,654,15
SGV033,654,SGV062,654,13
SGV034,654,SGV062,654,16
SGV035,654,SGV062,654,9
SGV036,654,SGV062,654,9
SGV037,654,SGV062,654,12
SGV038,654,SGV062,654,16
SGV039,654,SGV062,654,8
SGV040,654,SGV062,654,16
SGV041,654,SGV062,654,12
SGV042,654,SGV062,654,14
SGV043,654,SGV062,654,15
SGV044,654,SGV062,654,13
SGV045,654,SGV062,654,17
SGV046,654,SGV062,654,11
SGV047,654,SGV062,654,17
SGV048,654,SGV062,654,10
SGV049,654,SGV062,654,15
SGV050,654,SGV062,654,9
SGV051,654,SGV062,654,18
SGV052,654,SGV062,654,4
SGV053,654,SGV062,654,5
SGV054,654,SGV062,654,9
SGV055,654,SGV062,654,5
SGV056,654,SGV062,654,10
SGV057,654,SGV062,654,8
SGV058,654,SGV062,654,4
SGV059,654,SGV062,654,6
SGV060,654,SGV062,654,21
SGV061,654,SGV062,654,19
SGV062,654,SGV062,654,0
SGV063,654,SGV062,654,12
SGV064,654,SGV062,654,17
SGV065,654,SGV062,654,14
SGV066,654,SGV062,654,13
SGV067,654,SGV062,654,12
SGV068,654,SGV062,654,18
SGV069,654,SGV062,654,18
SGV070,654,SGV062,654,9
SGV071,654,SGV062,654,6
SGV072,654,SGV062,654,14
SGV073,654,SGV062,654,9
SGV075,654,SGV062,654,7
SGV077,654,SGV062,654,8
SGV078,654,SGV062,654,7
SGV079,654,SGV062,654,20
SGV080,654,SGV062,654,10
SGV081,0,SGV062,654,7
SGV082,0,SGV062,654,13
SGV002,516,SGV063,654,28412
SGV003,516,SGV063,654,28409
SGV004,654,SGV063,654,103
SGV005,516,SGV063,654,28288
SGV006,516,SGV063,654,29050
SGV007,516,SGV063,654,26309
SGV008,516,SGV063,654,28406
SGV009,516,SGV063,654,28009
SGV010,516,SGV063,654,28405
SGV011,516,SGV063,654,28303
SGV012,516,SGV063,654,26393
SGV013,516,SGV063,654,28381
SGV014,516,SGV063,654,26393
SGV016,516,SGV063,654,28082
SGV017,516,SGV063,654,28455
SGV018,2227,SGV063,654,293
SGV019,516,SGV063,654,28387
SGV020,516,SGV063,654,26176
SGV021,654,SGV063,654,3
SGV022,654,SGV063,654,15
SGV023,654,SGV063,654,15
SGV025,654,SGV063,654,3
SGV026,654,SGV063,654,5
SGV027,0,SGV063,654,15
SGV028,654,SGV063,654,15
SGV029,654,SGV063,654,4
SGV030,654,SGV063,654,8
SGV031,654,SGV063,654,15
SGV032,654,SGV063,654,17
SGV033,654,SGV063,654,3
SGV034,654,SGV063,654,18
SGV035,654,SGV063,654,5
SGV036,654,SGV063,654,5
SGV037,654,SGV063,654,6
SGV038,654,SGV063,654,18
SGV039,654,SGV063,654,4
SGV040,654,SGV063,654,18
SGV041,654,SGV063,654,6
SGV042,654,SGV063,654,16
SGV043,654,SGV063,654,9
SGV044,654,SGV063,654,7
SGV045,654,SGV063,654,19
SGV046,654,SGV063,654,17
SGV047,654,SGV063,654,11
SGV048,654,SGV063,654,16
SGV049,654,SGV063,654,17
SGV050,654,SGV063,654,15
SGV051,654,SGV063,654,20
SGV052,654,SGV063,654,14
SGV053,654,SGV063,654,15
SGV054,654,SGV063,654,5
SGV055,654,SGV063,654,15
SGV056,654,SGV063,654,16
SGV057,654,SGV063,654,14
SGV058,654,SGV063,654,14
SGV059,654,SGV063,654,12
SGV060,654,SGV063,654,23
SGV061,654,SGV063,654,21
SGV062,654,SGV063,654,12
SGV063,654,SGV063,654,0
SGV064,654,SGV063,654,19
SGV065,654,SGV063,654,16
SGV066,654,SGV063,654,7
SGV067,654,SGV063,654,18
SGV068,654,SGV063,654,12
SGV069,654,SGV063,654,20
SGV070,654,SGV063,654,15
SGV071,654,SGV063,654,8
SGV072,654,SGV063,654,16
SGV073,654,SGV063,654,15
SGV075,654,SGV063,654,13
SGV077,654,SGV063,654,14
SGV078,654,SGV063,654,13
SGV079,654,SGV063,654,22
SGV080,654,SGV063,654,16
SGV081,0,SGV063,654,9
SGV082,0,SGV063,654,7
SGV002,516,SGV064,654,28413
SGV003,516,SGV064,654,28410
SGV004,654,SGV064,654,104
SGV005,516,SGV064,654,28289
SGV006,516,SGV064,654,29050
SGV007,516,SGV064,654,26310
SGV008,516,SGV064,654,28407
SGV009,516,SGV064,654,28011
SGV010,516,SGV064,654,28406
SGV011,516,SGV064,654,28305
SGV012,516,SGV064,654,26394
SGV013,516,SGV064,654,28382
SGV014,516,SGV064,654,26393
SGV016,516,SGV064,654,28084
SGV017,516,SGV064,654,28456
SGV018,2227,SGV064,654,293
SGV019,516,SGV064,654,28388
SGV020,516,SGV064,654,26178
SGV021,654,SGV064,654,16
SGV022,654,SGV064,654,18
SGV023,654,SGV064,654,8
SGV025,654,SGV064,654,16
SGV026,654,SGV064,654,16
SGV027,0,SGV064,654,8
SGV028,654,SGV064,654,10
SGV029,654,SGV064,654,16
SGV030,654,SGV064,654,20
SGV031,654,SGV064,654,6
SGV032,654,SGV064,654,8
SGV033,654,SGV064,654,20
SGV034,654,SGV064,654,13
SGV035,654,SGV064,654,16
SGV036,654,SGV064,654,16
SGV037,654,SGV064,654,19
SGV038,654,SGV064,654,11
SGV039,654,SGV064,654,15
SGV040,654,SGV064,654,9
SGV041,654,SGV064,654,19
SGV042,654,SGV064,654,19
SGV043,654,SGV064,654,22
SGV044,654,SGV064,654,20
SGV045,654,SGV064,654,14
SGV046,654,SGV064,654,20
SGV047,654,SGV064,654,24
SGV048,654,SGV064,654,20
SGV049,654,SGV064,654,12
SGV050,654,SGV064,654,18
SGV051,654,SGV064,654,9
SGV052,654,SGV064,654,17
SGV053,654,SGV064,654,18
SGV054,654,SGV064,654,16
SGV055,654,SGV064,654,19
SGV056,654,SGV064,654,19
SGV057,654,SGV064,654,17
SGV058,654,SGV064,654,17
SGV059,654,SGV064,654,15
SGV060,654,SGV064,654,18
SGV061,654,SGV064,654,24
SGV062,654,SGV064,654,17
SGV063,654,SGV064,654,19
SGV064,654,SGV064,654,0
SGV065,654,SGV064,654,19
SGV066,654,SGV064,654,20
SGV067,654,SGV064,654,21
SGV068,654,SGV064,654,25
SGV069,654,SGV064,654,11
SGV070,654,SGV064,654,18
SGV071,654,SGV064,654,11
SGV072,654,SGV064,654,11
SGV073,654,SGV064,654,18
SGV075,654,SGV064,654,16
SGV077,654,SGV064,654,17
SGV078,654,SGV064,654,16
SGV079,654,SGV064,654,11
SGV080,654,SGV064,654,19
SGV081,0,SGV064,654,9
SGV082,0,SGV064,654,19
SGV002,516,SGV065,654,28411
SGV003,516,SGV065,654,28408
SGV004,654,SGV065,654,103
SGV005,516,SGV065,654,28287
SGV006,516,SGV065,654,29050
SGV007,516,SGV065,654,26307
SGV008,516,SGV065,654,28405
SGV009,516,SGV065,654,28009
SGV010,516,SGV065,654,28404
SGV011,516,SGV065,654,28303
SGV012,516,SGV065,654,26391
SGV013,516,SGV065,654,28380
SGV014,516,SGV065,654,26391
SGV016,516,SGV065,654,28082
SGV017,516,SGV065,654,28454
SGV018,2227,SGV065,654,293
SGV019,516,SGV065,654,28386
SGV020,516,SGV065,654,26175
SGV021,654,SGV065,654,13
SGV022,654,SGV065,654,15
SGV023,654,SGV065,654,15
SGV025,654,SGV065,654,13
SGV026,654,SGV065,654,13
SGV027,0,SGV065,654,13
SGV028,654,SGV065,654,15
SGV029,654,SGV065,654,14
SGV030,654,SGV065,654,18
SGV031,654,SGV065,654,15
SGV032,654,SGV065,654,17
SGV033,654,SGV065,654,17
SGV034,654,SGV065,654,18
SGV035,654,SGV065,654,13
SGV036,654,SGV065,654,13
SGV037,654,SGV065,654,16
SGV038,654,SGV065,654,18
SGV039,654,SGV065,654,12
SGV040,654,SGV065,654,20
SGV041,654,SGV065,654,16
SGV042,654,SGV065,654,4
SGV043,654,SGV065,654,19
SGV044,654,SGV065,654,17
SGV045,654,SGV065,654,19
SGV046,654,SGV065,654,17
SGV047,654,SGV065,654,21
SGV048,654,SGV065,654,17
SGV049,654,SGV065,654,17
SGV050,654,SGV065,654,15
SGV051,654,SGV065,654,20
SGV052,654,SGV065,654,14
SGV053,654,SGV065,654,15
SGV054,654,SGV065,654,13
SGV055,654,SGV065,654,16
SGV056,654,SGV065,654,16
SGV057,654,SGV065,654,14
SGV058,654,SGV065,654,14
SGV059,654,SGV065,654,12
SGV060,654,SGV065,654,23
SGV061,654,SGV065,654,5
SGV062,654,SGV065,654,14
SGV063,654,SGV065,654,16
SGV064,654,SGV065,654,19
SGV065,654,SGV065,654,0
SGV066,654,SGV065,654,17
SGV067,654,SGV065,654,18
SGV068,654,SGV065,654,22
SGV069,654,SGV065,654,20
SGV070,654,SGV065,654,15
SGV071,654,SGV065,654,8
SGV072,654,SGV065,654,16
SGV073,654,SGV065,654,15
SGV075,654,SGV065,654,13
SGV077,654,SGV065,654,14
SGV078,654,SGV065,654,13
SGV079,654,SGV065,654,22
SGV080,654,SGV065,654,16
SGV081,0,SGV065,654,10
SGV082,0,SGV065,654,15
SGV002,516,SGV066,654,28413
SGV003,516,SGV066,654,28410
SGV004,654,SGV066,654,104
SGV005,516,SGV066,654,28289
SGV006,516,SGV066,654,29050
SGV007,516,SGV066,654,26310
SGV008,516,SGV066,654,28407
SGV009,516,SGV066,654,28010
SGV010,516,SGV066,654,28406
SGV011,516,SGV066,654,28304
SGV012,516,SGV066,654,26394
SGV013,516,SGV066,654,28382
SGV014,516,SGV066,654,26394
SGV016,516,SGV066,654,28083
SGV017,516,SGV066,654,28456
SGV018,2227,SGV066,654,292
SGV019,516,SGV066,654,28388
SGV020,516,SGV066,654,26177
SGV021,654,SGV066,654,4
SGV022,654,SGV066,654,16
SGV023,654,SGV066,654,16
SGV025,654,SGV066,654,4
SGV026,654,SGV066,654,6
SGV027,0,SGV066,654,15
SGV028,654,SGV066,654,16
SGV029,654,SGV066,654,5
SGV030,654,SGV066,654,9
SGV031,654,SGV066,654,16
SGV032,654,SGV066,654,18
SGV033,654,SGV066,654,8
SGV034,654,SGV066,654,19
SGV035,654,SGV066,654,6
SGV036,654,SGV066,654,6
SGV037,654,SGV066,654,7
SGV038,654,SGV066,654,19
SGV039,654,SGV066,654,5
SGV040,654,SGV066,654,19
SGV041,654,SGV066,654,7
SGV042,654,SGV066,654,17
SGV043,654,SGV066,654,8
SGV044,654,SGV066,654,8
SGV045,654,SGV066,654,20
SGV046,654,SGV066,654,18
SGV047,654,SGV066,654,12
SGV048,654,SGV066,654,17
SGV049,654,SGV066,654,18
SGV050,654,SGV066,654,16
SGV051,654,SGV066,654,21
SGV052,654,SGV066,654,15
SGV053,654,SGV066,654,16
SGV054,654,SGV066,654,6
SGV055,654,SGV066,654,16
SGV056,654,SGV066,654,17
SGV057,654,SGV066,654,15
SGV058,654,SGV066,654,15
SGV059,654,SGV066,654,13
SGV060,654,SGV066,654,24
SGV061,654,SGV066,654,22
SGV062,654,SGV066,654,13
SGV063,654,SGV066,654,7
SGV064,654,SGV066,654,20
SGV065,654,SGV066,654,17
SGV066,654,SGV066,654,0
SGV067,654,SGV066,654,19
SGV068,654,SGV066,654,13
SGV069,654,SGV066,654,21
SGV070,654,SGV066,654,16
SGV071,654,SGV066,654,9
SGV072,654,SGV066,654,17
SGV073,654,SGV066,654,16
SGV075,654,SGV066,654,14
SGV077,654,SGV066,654,15
SGV078,654,SGV066,654,14
SGV079,654,SGV066,654,23
SGV080,654,SGV066,654,17
SGV081,0,SGV066,654,10
SGV082,0,SGV066,654,4
SGV002,516,SGV067,654,28414
SGV003,516,SGV067,654,28411
SGV004,654,SGV067,654,105
SGV005,516,SGV067,654,28290
SGV006,516,SGV067,654,29052
SGV007,516,SGV067,654,26309
SGV008,516,SGV067,654,28408
SGV009,516,SGV067,654,28012
SGV010,516,SGV067,654,28407
SGV011,516,SGV067,654,28306
SGV012,516,SGV067,654,26393
SGV013,516,SGV067,654,28383
SGV014,516,SGV067,654,26393
SGV016,516,SGV067,654,28085
SGV017,516,SGV067,654,28457
SGV018,2227,SGV067,654,295
SGV019,516,SGV067,654,28389
SGV020,516,SGV067,654,26177
SGV021,654,SGV067,654,15
SGV022,654,SGV067,654,13
SGV023,654,SGV067,654,17
SGV025,654,SGV067,654,15
SGV026,654,SGV067,654,15
SGV027,0,SGV067,654,17
SGV028,654,SGV067,654,17
SGV029,654,SGV067,654,16
SGV030,654,SGV067,654,20
SGV031,654,SGV067,654,17
SGV032,654,SGV067,654,19
SGV033,654,SGV067,654,19
SGV034,654,SGV067,654,20
SGV035,654,SGV067,654,15
SGV036,654,SGV067,654,15
SGV037,654,SGV067,654,18
SGV038,654,SGV067,654,20
SGV039,654,SGV067,654,14
SGV040,654,SGV067,654,22
SGV041,654,SGV067,654,18
SGV042,654,SGV067,654,18
SGV043,654,SGV067,654,21
SGV044,654,SGV067,654,19
SGV045,654,SGV067,654,21
SGV046,654,SGV067,654,3
SGV047,654,SGV067,654,23
SGV048,654,SGV067,654,3
SGV049,654,SGV067,654,19
SGV050,654,SGV067,654,13
SGV051,654,SGV067,654,22
SGV052,654,SGV067,654,12
SGV053,654,SGV067,654,13
SGV054,654,SGV067,654,15
SGV055,654,SGV067,654,14
SGV056,654,SGV067,654,14
SGV057,654,SGV067,654,12
SGV058,654,SGV067,654,12
SGV059,654,SGV067,654,10
SGV060,654,SGV067,654,25
SGV061,654,SGV067,654,23
SGV062,654,SGV067,654,12
SGV063,654,SGV067,654,18
SGV064,654,SGV067,654,21
SGV065,654,SGV067,654,18
SGV066,654,SGV067,654,19
SGV067,654,SGV067,654,0
SGV068,654,SGV067,654,24
SGV069,654,SGV067,654,22
SGV070,654,SGV067,654,13
SGV071,654,SGV067,654,10
SGV072,654,SGV067,654,18
SGV073,654,SGV067,654,13
SGV075,654,SGV067,654,11
SGV077,654,SGV067,654,10
SGV078,654,SGV067,654,11
SGV079,654,SGV067,654,24
SGV080,654,SGV067,654,14
SGV081,0,SGV067,654,12
SGV082,0,SGV067,654,18
SGV002,516,SGV068,654,28418
SGV003,516,SGV068,654,28415
SGV004,654,SGV068,654,109
SGV005,516,SGV068,654,28294
SGV006,516,SGV068,654,29055
SGV007,516,SGV068,654,26315
SGV008,516,SGV068,654,28412
SGV009,516,SGV068,654,28015
SGV010,516,SGV068,654,28410
SGV011,516,SGV068,654,28309
SGV012,516,SGV068,654,26399
SGV013,516,SGV068,654,28387
SGV014,516,SGV068,654,26399
SGV016,516,SGV068,654,28088
SGV017,516,SGV068,654,28461
SGV018,2227,SGV068,654,299
SGV019,516,SGV068,654,28393
SGV020,516,SGV068,654,26182
SGV021,654,SGV068,654,9
SGV022,654,SGV068,654,21
SGV023,654,SGV068,654,21
SGV025,654,SGV068,654,9
SGV026,654,SGV068,654,11
SGV027,0,SGV068,654,21
SGV028,654,SGV068,654,21
SGV029,654,SGV068,654,10
SGV030,654,SGV068,654,14
SGV031,654,SGV068,654,21
SGV032,654,SGV068,654,23
SGV033,654,SGV068,654,13
SGV034,654,SGV068,654,24
SGV035,654,SGV068,654,9
SGV036,654,SGV068,654,11
SGV037,654,SGV068,654,8
SGV038,654,SGV068,654,24
SGV039,654,SGV068,654,10
SGV040,654,SGV068,654,24
SGV041,654,SGV068,654,12
SGV042,654,SGV068,654,22
SGV043,654,SGV068,654,15
SGV044,654,SGV068,654,13
SGV045,654,SGV068,654,25
SGV046,654,SGV068,654,23
SGV047,654,SGV068,654,1
SGV048,654,SGV068,654,22
SGV049,654,SGV068,654,23
SGV050,654,SGV068,654,21
SGV051,654,SGV068,654,26
SGV052,654,SGV068,654,20
SGV053,654,SGV068,654,21
SGV054,654,SGV068,654,11
SGV055,654,SGV068,654,21
SGV056,654,SGV068,654,22
SGV057,654,SGV068,654,20
SGV058,654,SGV068,654,20
SGV059,654,SGV068,654,18
SGV060,654,SGV068,654,29
SGV061,654,SGV068,654,27
SGV062,654,SGV068,654,18
SGV063,654,SGV068,654,12
SGV064,654,SGV068,654,25
SGV065,654,SGV068,654,22
SGV066,654,SGV068,654,13
SGV067,654,SGV068,654,24
SGV068,654,SGV068,654,0
SGV069,654,SGV068,654,26
SGV070,654,SGV068,654,21
SGV071,654,SGV068,654,14
SGV072,654,SGV068,654,22
SGV073,654,SGV068,654,21
SGV075,654,SGV068,654,19
SGV077,654,SGV068,654,20
SGV078,654,SGV068,654,19
SGV079,654,SGV068,654,28
SGV080,654,SGV068,654,22
SGV081,0,SGV068,654,15
SGV082,0,SGV068,654,13
SGV002,516,SGV069,654,28415
SGV003,516,SGV069,654,28412
SGV004,654,SGV069,654,105
SGV005,516,SGV069,654,28291
SGV006,516,SGV069,654,29052
SGV007,516,SGV069,654,26312
SGV008,516,SGV069,654,28409
SGV009,516,SGV069,654,28013
SGV010,516,SGV069,654,28408
SGV011,516,SGV069,654,28307
SGV012,516,SGV069,654,26396
SGV013,516,SGV069,654,28384
SGV014,516,SGV069,654,26395
SGV016,516,SGV069,654,28086
SGV017,516,SGV069,654,28458
SGV018,2227,SGV069,654,293
SGV019,516,SGV069,654,28390
SGV020,516,SGV069,654,26180
SGV021,654,SGV069,654,17
SGV022,654,SGV069,654,19
SGV023,654,SGV069,654,9
SGV025,654,SGV069,654,17
SGV026,654,SGV069,654,17
SGV027,0,SGV069,654,8
SGV028,654,SGV069,654,11
SGV029,654,SGV069,654,17
SGV030,654,SGV069,654,21
SGV031,654,SGV069,654,5
SGV032,654,SGV069,654,9
SGV033,654,SGV069,654,21
SGV034,654,SGV069,654,14
SGV035,654,SGV069,654,17
SGV036,654,SGV069,654,17
SGV037,654,SGV069,654,20
SGV038,654,SGV069,654,12
SGV039,654,SGV069,654,16
SGV040,654,SGV069,654,12
SGV041,654,SGV069,654,20
SGV042,654,SGV069,654,20
SGV043,654,SGV069,654,23
SGV044,654,SGV069,654,21
SGV045,654,SGV069,654,15
SGV046,654,SGV069,654,21
SGV047,654,SGV069,654,25
SGV048,654,SGV069,654,21
SGV049,654,SGV069,654,13
SGV050,654,SGV069,654,19
SGV051,654,SGV069,654,12
SGV052,654,SGV069,654,18
SGV053,654,SGV069,654,19
SGV054,654,SGV069,654,17
SGV055,654,SGV069,654,20
SGV056,654,SGV069,654,20
SGV057,654,SGV069,654,18
SGV058,654,SGV069,654,18
SGV059,654,SGV069,654,16
SGV060,654,SGV069,654,19
SGV061,654,SGV069,654,25
SGV062,654,SGV069,654,18
SGV063,654,SGV069,654,20
SGV064,654,SGV069,654,11
SGV065,654,SGV069,654,20
SGV066,654,SGV069,654,21
SGV067,654,SGV069,654,22
SGV068,654,SGV069,654,26
SGV069,654,SGV069,654,0
SGV070,654,SGV069,654,19
SGV071,654,SGV069,654,12
SGV072,654,SGV069,654,12
SGV073,654,SGV069,654,19
SGV075,654,SGV069,654,17
SGV077,654,SGV069,654,18
SGV078,654,SGV069,654,17
SGV079,654,SGV069,654,14
SGV080,654,SGV069,654,20
SGV081,0,SGV069,654,12
SGV082,0,SGV069,654,20
SGV002,516,SGV070,654,28412
SGV003,516,SGV070,654,28409
SGV004,654,SGV070,654,102
SGV005,516,SGV070,654,28288
SGV006,516,SGV070,654,29037
SGV007,516,SGV070,654,26309
SGV008,516,SGV070,654,28406
SGV009,516,SGV070,654,28010
SGV010,516,SGV070,654,28405
SGV011,516,SGV070,654,28304
SGV012,516,SGV070,654,26393
SGV013,516,SGV070,654,28381
SGV014,516,SGV070,654,26393
SGV016,516,SGV070,654,28083
SGV017,516,SGV070,654,28455
SGV018,2227,SGV070,654,292
SGV019,516,SGV070,654,28387
SGV020,516,SGV070,654,26177
SGV021,654,SGV070,654,12
SGV022,654,SGV070,654,10
SGV023,654,SGV070,654,14
SGV025,654,SGV070,654,12
SGV026,654,SGV070,654,12
SGV027,0,SGV070,654,14
SGV028,654,SGV070,654,14
SGV029,654,SGV070,654,13
SGV030,654,SGV070,654,17
SGV031,654,SGV070,654,14
SGV032,654,SGV070,654,16
SGV033,654,SGV070,654,16
SGV034,654,SGV070,654,17
SGV035,654,SGV070,654,12
