snp.dists.0.8.2,ST1,variable,ST2,value
SBV025_plate01,377,SBV046_plate01,377,8
SBV026_plate01,2640,SBV046_plate01,377,335
SBV027_plate01,377,SBV046_plate01,377,5
SBV028_plate01,1499,SBV046_plate01,377,1014
SBV029_plate01,377,SBV046_plate01,377,92
SBV030_plate01,377,SBV046_plate01,377,8
SBV031_plate01,1499,SBV046_plate01,377,1019
SBV032_plate01,377,SBV046_plate01,377,95
SBV033_plate01,377,SBV046_plate01,377,8
SBV035_plate01,377,SBV046_plate01,377,8
SBV036_plate01,377,SBV046_plate01,377,8
SBV037_plate01,377,SBV046_plate01,377,9
SBV038_plate01,377,SBV046_plate01,377,10
SBV039_plate01,377,SBV046_plate01,377,6
SBV040_plate03,377,SBV046_plate01,377,9
SBV041_plate01,377,SBV046_plate01,377,3
SBV042_plate01,377,SBV046_plate01,377,7
SBV043_plate01,377,SBV046_plate01,377,4
SBV044_plate01,377,SBV046_plate01,377,5
SBV045_plate01,377,SBV046_plate01,377,2
SBV046_plate01,377,SBV046_plate01,377,0
SBV047_plate01,377,SBV046_plate01,377,1
SBV048_plate01,377,SBV046_plate01,377,2
SBV049_plate01,377,SBV046_plate01,377,2
SBV050_plate01,377,SBV046_plate01,377,4
SBV051_plate01,377,SBV046_plate01,377,2
SBV052_plate01,377,SBV046_plate01,377,4
SBV053_plate01,377,SBV046_plate01,377,8
SBV054_plate01,377,SBV046_plate01,377,9
SBV055_plate01,377,SBV046_plate01,377,3
SBV056_plate01,-,SBV046_plate01,377,8
SBV057_plate01,377,SBV046_plate01,377,4
SBV058_plate01,377,SBV046_plate01,377,9
SBV059_plate01,377,SBV046_plate01,377,3
SBV060_plate01,377,SBV046_plate01,377,13
SBV061_plate01,377,SBV046_plate01,377,8
SBV062_plate01,377,SBV046_plate01,377,10
SBV063_plate01,377,SBV046_plate01,377,4
SBV064_plate01,377,SBV046_plate01,377,8
SBV065_plate03,377,SBV046_plate01,377,10
SBV067_plate01,377,SBV046_plate01,377,4
SBV068_plate01,377,SBV046_plate01,377,10
SBV069_plate01,377,SBV046_plate01,377,3
SBV070_plate01,377,SBV046_plate01,377,9
SBV071_plate01,377,SBV046_plate01,377,4
SBV072_plate02,377,SBV046_plate01,377,16
SBV073_plate03,377,SBV046_plate01,377,11
SBV074_plate03,377,SBV046_plate01,377,8
SBV075_plate02,377,SBV046_plate01,377,4
SBV076_plate02,377,SBV046_plate01,377,4
SBV077_plate02,377,SBV046_plate01,377,1
SBV078_plate02,377,SBV046_plate01,377,11
SBV079_plate02,377,SBV046_plate01,377,4
SBV080_plate02,377,SBV046_plate01,377,9
SBV081_plate02,377,SBV046_plate01,377,3
SBV082_plate02,377,SBV046_plate01,377,3
SBV083_plate02,377,SBV046_plate01,377,3
SBV084_plate02,377,SBV046_plate01,377,2
SBV085_plate03,377,SBV046_plate01,377,3
SBV086_plate02,8346,SBV046_plate01,377,154
SBV087_plate02,377,SBV046_plate01,377,3
SBV088_plate02,377,SBV046_plate01,377,12
SBV089_plate02,377,SBV046_plate01,377,4
SBV090_plate02,377,SBV046_plate01,377,7
SBV091_plate02,377,SBV046_plate01,377,10
SBV092_plate02,377,SBV046_plate01,377,7
SBV093_plate02,377,SBV046_plate01,377,9
SBV094_plate02,377,SBV046_plate01,377,4
SBV095_plate02,377,SBV046_plate01,377,5
SBV096_plate02,377,SBV046_plate01,377,2
SBV097_plate02,377,SBV046_plate01,377,2
SBV098_plate02,377,SBV046_plate01,377,2
SBV099_plate02,377,SBV046_plate01,377,7
SBV100_plate02,377,SBV046_plate01,377,4
SBV101_plate02,377,SBV046_plate01,377,3
SBV102_plate02,377,SBV046_plate01,377,14
SBV103_plate02,377,SBV046_plate01,377,10
SBV104_plate02,377,SBV046_plate01,377,8
SBV105_plate02,377,SBV046_plate01,377,6
SBV106_plate02,377,SBV046_plate01,377,3
SBV107_plate02,377,SBV046_plate01,377,11
SBV108_plate02,377,SBV046_plate01,377,3
SBV109_plate02,377,SBV046_plate01,377,9
SBV110_plate02,377,SBV046_plate01,377,12
SBV111_plate02,377,SBV046_plate01,377,4
SBV112_plate02,377,SBV046_plate01,377,2
SBV113_plate02,377,SBV046_plate01,377,7
SBV114_plate02,377,SBV046_plate01,377,4
SBV115_plate02,377,SBV046_plate01,377,5
SBV116_plate02,377,SBV046_plate01,377,11
SBV117_plate02,377,SBV046_plate01,377,4
SBV118_plate02,377,SBV046_plate01,377,3
SBV119_plate02,377,SBV046_plate01,377,9
SBV120_plate02,1499,SBV046_plate01,377,1027
SBV121_plate02,377,SBV046_plate01,377,4
SBV122_plate02,377,SBV046_plate01,377,5
SBV123_plate02,377,SBV046_plate01,377,5
SBV124_plate02,377,SBV046_plate01,377,4
SBV125_plate02,377,SBV046_plate01,377,4
SBV126_plate03,377,SBV046_plate01,377,4
SBV127_plate02,377,SBV046_plate01,377,9
SBV128_plate02,377,SBV046_plate01,377,4
SBV130_plate02,377,SBV046_plate01,377,4
SBV131_plate03,377,SBV046_plate01,377,4
SBV132_plate02,377,SBV046_plate01,377,5
SBV133_plate02,377,SBV046_plate01,377,7
SBV134_plate02,377,SBV046_plate01,377,3
SBV135_plate02,377,SBV046_plate01,377,6
SBV136_plate02,377,SBV046_plate01,377,5
SBV137_plate03,377,SBV046_plate01,377,6
SBV138_plate02,377,SBV046_plate01,377,6
SBV139_plate02,377,SBV046_plate01,377,6
SBV140_plate02,377,SBV046_plate01,377,2
SBV141_plate02,377,SBV046_plate01,377,4
SBV142_plate02,377,SBV046_plate01,377,4
SBV143_plate02,377,SBV046_plate01,377,2
SBV144_plate02,377,SBV046_plate01,377,9
SBV145_plate02,377,SBV046_plate01,377,5
SBV146_plate02,377,SBV046_plate01,377,7
SBV147_plate02,377,SBV046_plate01,377,11
SBV148_plate02,377,SBV046_plate01,377,4
SBV149_plate03,377,SBV046_plate01,377,11
SBV150_plate02,377,SBV046_plate01,377,2
SBV151_plate02,377,SBV046_plate01,377,9
SBV152_plate02,377,SBV046_plate01,377,7
SBV153_plate02,377,SBV046_plate01,377,5
SBV154_plate03,377,SBV046_plate01,377,10
SBV155_plate03,377,SBV046_plate01,377,6
SBV156_plate02,377,SBV046_plate01,377,9
SBV157_plate02,377,SBV046_plate01,377,6
SBV158_plate02,377,SBV046_plate01,377,5
SBV159_plate02,377,SBV046_plate01,377,6
SBV160_plate02,377,SBV046_plate01,377,7
SBV161_plate02,377,SBV046_plate01,377,13
SBV162_plate02,377,SBV046_plate01,377,5
SBV163_plate02,377,SBV046_plate01,377,6
SBV164_plate02,377,SBV046_plate01,377,5
SBV165_plate02,377,SBV046_plate01,377,12
SBV166_plate02,377,SBV046_plate01,377,4
SBV167_plate02,377,SBV046_plate01,377,4
SBV168_plate02,377,SBV046_plate01,377,5
SBV169_plate02,377,SBV046_plate01,377,5
SBV170_plate02,377,SBV046_plate01,377,16
SBV171_plate02,377,SBV046_plate01,377,2
SBV172_plate02,377,SBV046_plate01,377,4
SBV173_plate02,377,SBV046_plate01,377,2
SBV174_plate02,377,SBV046_plate01,377,3
SBV175_plate02,377,SBV046_plate01,377,2
SBV176_plate02,377,SBV046_plate01,377,14
SBV177_plate03,377,SBV046_plate01,377,6
SBV178_plate03,377,SBV046_plate01,377,14
SBV179_plate03,377,SBV046_plate01,377,6
SBV180_plate03,377,SBV046_plate01,377,4
SBV181_plate03,377,SBV046_plate01,377,6
SBV183_plate03,377,SBV046_plate01,377,10
SBV184_plate03,377,SBV046_plate01,377,8
SBV185_plate03,377,SBV046_plate01,377,7
SBV186_plate03,377,SBV046_plate01,377,8
SBV187_plate03,377,SBV046_plate01,377,2
SBV188_plate03,377,SBV046_plate01,377,5
SBV189_plate03,377,SBV046_plate01,377,3
SBV190_plate03,377,SBV046_plate01,377,6
SBV191_plate03,377,SBV046_plate01,377,10
SBV192_plate03,377,SBV046_plate01,377,6
SBV193_plate03,377,SBV046_plate01,377,5
SBV194_plate03,377,SBV046_plate01,377,5
SBV195_plate03,377,SBV046_plate01,377,5
SBV196_plate03,377,SBV046_plate01,377,17
SBV197_plate03,377,SBV046_plate01,377,6
SBV198_plate03,377,SBV046_plate01,377,4
SBV199_plate03,377,SBV046_plate01,377,5
SBV200_plate03,377,SBV046_plate01,377,12
SBV201_plate03,377,SBV046_plate01,377,5
SBV202_plate03,377,SBV046_plate01,377,3
SBV203_plate03,377,SBV046_plate01,377,6
SBV204_plate03,377,SBV046_plate01,377,10
SBV205_plate03,377,SBV046_plate01,377,8
SBV206_plate03,377,SBV046_plate01,377,8
SBV207_plate03,377,SBV046_plate01,377,3
SBV208_plate03,377,SBV046_plate01,377,9
SBV209_plate03,377,SBV046_plate01,377,5
SBV210_plate03,377,SBV046_plate01,377,10
SBV211_plate03,377,SBV046_plate01,377,5
SBV212_plate03,377,SBV046_plate01,377,14
SBV213_plate03,377,SBV046_plate01,377,4
SBV214_plate03,377,SBV046_plate01,377,4
SBV215_plate03,1499,SBV046_plate01,377,1144
SBV216_plate03,377,SBV046_plate01,377,14
SBV217_plate03,377,SBV046_plate01,377,8
SBV218_plate05,377,SBV046_plate01,377,7
SBV219_plate03,377,SBV046_plate01,377,6
SBV220_plate03,377,SBV046_plate01,377,7
SBV221_plate03,377,SBV046_plate01,377,9
SBV222_plate03,377,SBV046_plate01,377,7
SBV223_plate03,8346,SBV046_plate01,377,158
SBV224_plate03,377,SBV046_plate01,377,8
SBV225_plate03,377,SBV046_plate01,377,6
SBV226_plate03,377,SBV046_plate01,377,7
SBV227_plate03,377,SBV046_plate01,377,11
SBV228_plate03,377,SBV046_plate01,377,10
SBV229_plate03,377,SBV046_plate01,377,4
SBV230_plate03,377,SBV046_plate01,377,8
SBV231_plate03,377,SBV046_plate01,377,9
SBV232_plate03,377,SBV046_plate01,377,5
SBV233_plate03,377,SBV046_plate01,377,10
SBV234_plate05,377,SBV046_plate01,377,11
SBV235_plate05,377,SBV046_plate01,377,7
SBV236_plate03,377,SBV046_plate01,377,9
SBV237_plate03,377,SBV046_plate01,377,7
SBV238_plate03,377,SBV046_plate01,377,5
SBV239_plate03,377,SBV046_plate01,377,3
SBV240_plate05,377,SBV046_plate01,377,9
SBV241_plate03,377,SBV046_plate01,377,10
SBV242_plate03,377,SBV046_plate01,377,9
SBV243_plate03,377,SBV046_plate01,377,5
SBV244_plate03,377,SBV046_plate01,377,11
SBV245_plate03,377,SBV046_plate01,377,12
SBV246_plate03,377,SBV046_plate01,377,7
SBV247_plate03,377,SBV046_plate01,377,13
SBV248_plate05,1058,SBV046_plate01,377,1096
SBV249_plate03,377,SBV046_plate01,377,11
SBV251_plate03,377,SBV046_plate01,377,3
SBV252_plate03,377,SBV046_plate01,377,15
SBV253_plate03,377,SBV046_plate01,377,4
SBV254_plate03,377,SBV046_plate01,377,101
SBV255_plate03,377,SBV046_plate01,377,6
SBV256_plate03,377,SBV046_plate01,377,11
SBV257_plate05,377,SBV046_plate01,377,7
SBV258_plate03,377,SBV046_plate01,377,7
SBV259_plate03,377,SBV046_plate01,377,7
SBV260_plate03,377,SBV046_plate01,377,7
SBV261_plate03,377,SBV046_plate01,377,3
SBV262_plate03,377,SBV046_plate01,377,11
SBV263_plate03,377,SBV046_plate01,377,15
SBV265_plate03,377,SBV046_plate01,377,9
SBV266_plate03,377,SBV046_plate01,377,7
SBV267_plate03,377,SBV046_plate01,377,7
SBV268_plate03,377,SBV046_plate01,377,8
SBV269_plate05,377,SBV046_plate01,377,14
SBV270_plate04,377,SBV046_plate01,377,14
SBV271_plate04,377,SBV046_plate01,377,11
SBV272_plate04,377,SBV046_plate01,377,6
SBV273_plate04,377,SBV046_plate01,377,11
SBV274_plate04,377,SBV046_plate01,377,14
SBV275_plate04,377,SBV046_plate01,377,16
SBV276_plate04,377,SBV046_plate01,377,14
SBV277_plate04,377,SBV046_plate01,377,15
SBV278_plate04,377,SBV046_plate01,377,6
SBV279_plate04,377,SBV046_plate01,377,6
SBV280_plate05,377,SBV046_plate01,377,7
SBV281_plate04,377,SBV046_plate01,377,6
SBV282_plate04,377,SBV046_plate01,377,8
SBV283_plate04,377,SBV046_plate01,377,9
SBV284_plate04,377,SBV046_plate01,377,12
SBV285_plate04,377,SBV046_plate01,377,7
SBV286_plate04,377,SBV046_plate01,377,11
SBV287_plate04,377,SBV046_plate01,377,8
SBV288_plate04,377,SBV046_plate01,377,8
SBV289_plate04,377,SBV046_plate01,377,12
SBV290_plate04,377,SBV046_plate01,377,10
SBV291_plate04,377,SBV046_plate01,377,6
SBV292_plate04,377,SBV046_plate01,377,11
SBV293_plate04,377,SBV046_plate01,377,9
SBV294_plate04,377,SBV046_plate01,377,8
SBV295_plate04,377,SBV046_plate01,377,14
SBV296_plate04,377,SBV046_plate01,377,8
SBV297_plate04,377,SBV046_plate01,377,2
SBV298_plate04,377,SBV046_plate01,377,8
SBV299_plate04,377,SBV046_plate01,377,8
SBV300_plate04,377,SBV046_plate01,377,10
SBV301_plate04,377,SBV046_plate01,377,11
SBV302_plate04,377,SBV046_plate01,377,8
SBV304_plate04,2640,SBV046_plate01,377,342
SBV305_plate04,377,SBV046_plate01,377,16
SBV306_plate04,377,SBV046_plate01,377,12
SBV307_plate04,377,SBV046_plate01,377,14
SBV308_plate04,377,SBV046_plate01,377,8
SBV310_plate04,377,SBV046_plate01,377,14
SBV311_plate04,377,SBV046_plate01,377,14
SBV312_plate04,377,SBV046_plate01,377,11
SBV313_plate04,377,SBV046_plate01,377,94
SBV314_plate04,377,SBV046_plate01,377,7
SBV315_plate04,377,SBV046_plate01,377,8
SBV316_plate04,377,SBV046_plate01,377,15
SBV317_plate04,377,SBV046_plate01,377,9
SBV318_plate04,377,SBV046_plate01,377,10
SBV319_plate04,377,SBV046_plate01,377,17
SBV320_plate04,377,SBV046_plate01,377,9
SBV321_plate04,377,SBV046_plate01,377,7
SBV322_plate04,377,SBV046_plate01,377,6
SBV323_plate04,377,SBV046_plate01,377,8
SBV324_plate04,377,SBV046_plate01,377,7
SBV325_plate04,377,SBV046_plate01,377,9
SBV326_plate04,377,SBV046_plate01,377,11
SBV327_plate04,377,SBV046_plate01,377,10
SBV328_plate04,377,SBV046_plate01,377,8
SBV329_plate04,377,SBV046_plate01,377,10
SBV330_plate04,377,SBV046_plate01,377,9
SBV331_plate04,377,SBV046_plate01,377,13
SBV332_plate04,377,SBV046_plate01,377,3
SBV333_plate04,377,SBV046_plate01,377,7
SBV334_plate04,377,SBV046_plate01,377,13
SBV335_plate04,377,SBV046_plate01,377,9
SBV336_plate04,377,SBV046_plate01,377,9
SBV337_plate04,377,SBV046_plate01,377,3
SBV338_plate04,377,SBV046_plate01,377,13
SBV339_plate04,377,SBV046_plate01,377,12
SBV340_plate04,377,SBV046_plate01,377,12
SBV341_plate04,377,SBV046_plate01,377,14
SBV342_plate04,2640,SBV046_plate01,377,342
SBV343_plate04,377,SBV046_plate01,377,16
SBV344_plate04,377,SBV046_plate01,377,9
SBV345_plate04,377,SBV046_plate01,377,7
SBV347_plate04,377,SBV046_plate01,377,6
SBV348_plate04,377,SBV046_plate01,377,9
SBV349_plate04,377,SBV046_plate01,377,8
SBV350_plate04,377,SBV046_plate01,377,13
SBV351_plate04,377,SBV046_plate01,377,11
SBV352_plate04,377,SBV046_plate01,377,14
SBV353_plate04,377,SBV046_plate01,377,14
SBV354_plate04,377,SBV046_plate01,377,12
SBV355_plate04,377,SBV046_plate01,377,6
SBV356_plate04,377,SBV046_plate01,377,5
SBV357_plate04,377,SBV046_plate01,377,11
SBV358_plate04,377,SBV046_plate01,377,9
SBV359_plate04,377,SBV046_plate01,377,9
SBV361_plate04,377,SBV046_plate01,377,5
SBV362_plate04,377,SBV046_plate01,377,15
SBV363_plate04,377,SBV046_plate01,377,15
SBV364_plate04,377,SBV046_plate01,377,15
SBV365_plate04,377,SBV046_plate01,377,11
SBV366_plate04,377,SBV046_plate01,377,10
SBV367_plate04,377,SBV046_plate01,377,10
SBV368_plate04,377,SBV046_plate01,377,14
SBV369_plate04,377,SBV046_plate01,377,14
SBV370_plate05,377,SBV046_plate01,377,13
SBV371_plate05,377,SBV046_plate01,377,11
SBV372_plate05,377,SBV046_plate01,377,11
SBV373_plate05,377,SBV046_plate01,377,10
SBV374_plate05,377,SBV046_plate01,377,17
SBV375_plate05,377,SBV046_plate01,377,6
SBV376_plate05,377,SBV046_plate01,377,14
Reference,377,SBV047_plate01,377,52
SBV001_plate05,1499,SBV047_plate01,377,1027
SBV002_plate01,1499,SBV047_plate01,377,1291
SBV003_plate01,1499,SBV047_plate01,377,1145
SBV004_plate01,1499,SBV047_plate01,377,1093
SBV005_plate01,377,SBV047_plate01,377,52
SBV006_plate01,1499,SBV047_plate01,377,1078
SBV007_plate01,377,SBV047_plate01,377,8
SBV008_plate01,1499,SBV047_plate01,377,1141
SBV009_plate01,1499,SBV047_plate01,377,1176
SBV010_plate01,377,SBV047_plate01,377,84
SBV011_plate01,377,SBV047_plate01,377,114
SBV012_plate01,1499,SBV047_plate01,377,1016
SBV013_plate01,1499,SBV047_plate01,377,1010
SBV014_plate01,1499,SBV047_plate01,377,1182
SBV015_plate01,1499,SBV047_plate01,377,1160
SBV016_plate01,8346,SBV047_plate01,377,155
SBV017_plate01,1058,SBV047_plate01,377,1105
SBV018_plate01,1499,SBV047_plate01,377,1274
SBV019_plate01,377,SBV047_plate01,377,91
SBV020_plate01,1499,SBV047_plate01,377,1025
SBV021_plate01,377,SBV047_plate01,377,96
SBV022_plate01,377,SBV047_plate01,377,23
SBV023_plate01,377,SBV047_plate01,377,1
SBV024_plate01,377,SBV047_plate01,377,91
SBV025_plate01,377,SBV047_plate01,377,7
SBV026_plate01,2640,SBV047_plate01,377,334
SBV027_plate01,377,SBV047_plate01,377,4
SBV028_plate01,1499,SBV047_plate01,377,1013
SBV029_plate01,377,SBV047_plate01,377,91
SBV030_plate01,377,SBV047_plate01,377,7
SBV031_plate01,1499,SBV047_plate01,377,1018
SBV032_plate01,377,SBV047_plate01,377,94
SBV033_plate01,377,SBV047_plate01,377,7
SBV035_plate01,377,SBV047_plate01,377,7
SBV036_plate01,377,SBV047_plate01,377,7
SBV037_plate01,377,SBV047_plate01,377,8
SBV038_plate01,377,SBV047_plate01,377,9
SBV039_plate01,377,SBV047_plate01,377,5
SBV040_plate03,377,SBV047_plate01,377,8
SBV041_plate01,377,SBV047_plate01,377,2
SBV042_plate01,377,SBV047_plate01,377,6
SBV043_plate01,377,SBV047_plate01,377,3
SBV044_plate01,377,SBV047_plate01,377,4
SBV045_plate01,377,SBV047_plate01,377,1
SBV046_plate01,377,SBV047_plate01,377,1
SBV047_plate01,377,SBV047_plate01,377,0
SBV048_plate01,377,SBV047_plate01,377,1
SBV049_plate01,377,SBV047_plate01,377,1
SBV050_plate01,377,SBV047_plate01,377,3
SBV051_plate01,377,SBV047_plate01,377,1
SBV052_plate01,377,SBV047_plate01,377,5
SBV053_plate01,377,SBV047_plate01,377,7
SBV054_plate01,377,SBV047_plate01,377,8
SBV055_plate01,377,SBV047_plate01,377,4
SBV056_plate01,-,SBV047_plate01,377,7
SBV057_plate01,377,SBV047_plate01,377,3
SBV058_plate01,377,SBV047_plate01,377,8
SBV059_plate01,377,SBV047_plate01,377,2
SBV060_plate01,377,SBV047_plate01,377,12
SBV061_plate01,377,SBV047_plate01,377,7
SBV062_plate01,377,SBV047_plate01,377,9
SBV063_plate01,377,SBV047_plate01,377,3
SBV064_plate01,377,SBV047_plate01,377,7
SBV065_plate03,377,SBV047_plate01,377,9
SBV067_plate01,377,SBV047_plate01,377,3
SBV068_plate01,377,SBV047_plate01,377,9
SBV069_plate01,377,SBV047_plate01,377,2
SBV070_plate01,377,SBV047_plate01,377,8
SBV071_plate01,377,SBV047_plate01,377,3
SBV072_plate02,377,SBV047_plate01,377,15
SBV073_plate03,377,SBV047_plate01,377,10
SBV074_plate03,377,SBV047_plate01,377,7
SBV075_plate02,377,SBV047_plate01,377,3
SBV076_plate02,377,SBV047_plate01,377,3
SBV077_plate02,377,SBV047_plate01,377,2
SBV078_plate02,377,SBV047_plate01,377,10
SBV079_plate02,377,SBV047_plate01,377,3
SBV080_plate02,377,SBV047_plate01,377,8
SBV081_plate02,377,SBV047_plate01,377,2
SBV082_plate02,377,SBV047_plate01,377,2
SBV083_plate02,377,SBV047_plate01,377,2
SBV084_plate02,377,SBV047_plate01,377,1
SBV085_plate03,377,SBV047_plate01,377,2
SBV086_plate02,8346,SBV047_plate01,377,153
SBV087_plate02,377,SBV047_plate01,377,2
SBV088_plate02,377,SBV047_plate01,377,11
SBV089_plate02,377,SBV047_plate01,377,3
SBV090_plate02,377,SBV047_plate01,377,6
SBV091_plate02,377,SBV047_plate01,377,9
SBV092_plate02,377,SBV047_plate01,377,6
SBV093_plate02,377,SBV047_plate01,377,8
SBV094_plate02,377,SBV047_plate01,377,3
SBV095_plate02,377,SBV047_plate01,377,4
SBV096_plate02,377,SBV047_plate01,377,1
SBV097_plate02,377,SBV047_plate01,377,1
SBV098_plate02,377,SBV047_plate01,377,1
SBV099_plate02,377,SBV047_plate01,377,6
SBV100_plate02,377,SBV047_plate01,377,3
SBV101_plate02,377,SBV047_plate01,377,2
SBV102_plate02,377,SBV047_plate01,377,13
SBV103_plate02,377,SBV047_plate01,377,9
SBV104_plate02,377,SBV047_plate01,377,7
SBV105_plate02,377,SBV047_plate01,377,5
SBV106_plate02,377,SBV047_plate01,377,2
SBV107_plate02,377,SBV047_plate01,377,10
SBV108_plate02,377,SBV047_plate01,377,2
SBV109_plate02,377,SBV047_plate01,377,8
SBV110_plate02,377,SBV047_plate01,377,11
SBV111_plate02,377,SBV047_plate01,377,3
SBV112_plate02,377,SBV047_plate01,377,1
SBV113_plate02,377,SBV047_plate01,377,6
SBV114_plate02,377,SBV047_plate01,377,3
SBV115_plate02,377,SBV047_plate01,377,4
SBV116_plate02,377,SBV047_plate01,377,10
SBV117_plate02,377,SBV047_plate01,377,3
SBV118_plate02,377,SBV047_plate01,377,2
SBV119_plate02,377,SBV047_plate01,377,8
SBV120_plate02,1499,SBV047_plate01,377,1026
SBV121_plate02,377,SBV047_plate01,377,3
SBV122_plate02,377,SBV047_plate01,377,4
SBV123_plate02,377,SBV047_plate01,377,4
SBV124_plate02,377,SBV047_plate01,377,3
SBV125_plate02,377,SBV047_plate01,377,3
SBV126_plate03,377,SBV047_plate01,377,3
SBV127_plate02,377,SBV047_plate01,377,8
SBV128_plate02,377,SBV047_plate01,377,3
SBV130_plate02,377,SBV047_plate01,377,3
SBV131_plate03,377,SBV047_plate01,377,3
SBV132_plate02,377,SBV047_plate01,377,4
SBV133_plate02,377,SBV047_plate01,377,6
SBV134_plate02,377,SBV047_plate01,377,4
SBV135_plate02,377,SBV047_plate01,377,5
SBV136_plate02,377,SBV047_plate01,377,4
SBV137_plate03,377,SBV047_plate01,377,5
SBV138_plate02,377,SBV047_plate01,377,5
SBV139_plate02,377,SBV047_plate01,377,5
SBV140_plate02,377,SBV047_plate01,377,1
SBV141_plate02,377,SBV047_plate01,377,3
SBV142_plate02,377,SBV047_plate01,377,3
SBV143_plate02,377,SBV047_plate01,377,1
SBV144_plate02,377,SBV047_plate01,377,8
SBV145_plate02,377,SBV047_plate01,377,4
SBV146_plate02,377,SBV047_plate01,377,6
SBV147_plate02,377,SBV047_plate01,377,10
SBV148_plate02,377,SBV047_plate01,377,3
SBV149_plate03,377,SBV047_plate01,377,10
SBV150_plate02,377,SBV047_plate01,377,1
SBV151_plate02,377,SBV047_plate01,377,8
SBV152_plate02,377,SBV047_plate01,377,6
SBV153_plate02,377,SBV047_plate01,377,4
SBV154_plate03,377,SBV047_plate01,377,9
SBV155_plate03,377,SBV047_plate01,377,5
SBV156_plate02,377,SBV047_plate01,377,8
SBV157_plate02,377,SBV047_plate01,377,5
SBV158_plate02,377,SBV047_plate01,377,4
SBV159_plate02,377,SBV047_plate01,377,5
SBV160_plate02,377,SBV047_plate01,377,6
SBV161_plate02,377,SBV047_plate01,377,12
SBV162_plate02,377,SBV047_plate01,377,4
SBV163_plate02,377,SBV047_plate01,377,5
SBV164_plate02,377,SBV047_plate01,377,4
SBV165_plate02,377,SBV047_plate01,377,11
SBV166_plate02,377,SBV047_plate01,377,3
SBV167_plate02,377,SBV047_plate01,377,3
SBV168_plate02,377,SBV047_plate01,377,4
SBV169_plate02,377,SBV047_plate01,377,4
SBV170_plate02,377,SBV047_plate01,377,15
SBV171_plate02,377,SBV047_plate01,377,1
SBV172_plate02,377,SBV047_plate01,377,3
SBV173_plate02,377,SBV047_plate01,377,1
SBV174_plate02,377,SBV047_plate01,377,2
SBV175_plate02,377,SBV047_plate01,377,1
SBV176_plate02,377,SBV047_plate01,377,13
SBV177_plate03,377,SBV047_plate01,377,5
SBV178_plate03,377,SBV047_plate01,377,13
SBV179_plate03,377,SBV047_plate01,377,5
SBV180_plate03,377,SBV047_plate01,377,3
SBV181_plate03,377,SBV047_plate01,377,5
SBV183_plate03,377,SBV047_plate01,377,9
SBV184_plate03,377,SBV047_plate01,377,7
SBV185_plate03,377,SBV047_plate01,377,6
SBV186_plate03,377,SBV047_plate01,377,7
SBV187_plate03,377,SBV047_plate01,377,1
SBV188_plate03,377,SBV047_plate01,377,4
SBV189_plate03,377,SBV047_plate01,377,2
SBV190_plate03,377,SBV047_plate01,377,5
SBV191_plate03,377,SBV047_plate01,377,9
SBV192_plate03,377,SBV047_plate01,377,5
SBV193_plate03,377,SBV047_plate01,377,4
